epoch,step,train/av2/brier_fde,train/av2/minADE6,train/av2/minFDE6,train/av2/miss_rate,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,train/waymo/brier_fde,train/waymo/minADE6,train/waymo/minFDE6,train/waymo/miss_rate,val/av2/brier_fde,val/av2/minADE6,val/av2/minFDE6,val/av2/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate,val/waymo/brier_fde,val/waymo/minADE6,val/waymo/minFDE6,val/waymo/miss_rate
42,33496,,,,,,,,,,,,,,,,,3.999022960662842,1.545362949371338,3.1780691146850586,0.5918854475021362,3.7508246898651123,1.3003485202789307,2.935650110244751,0.5591999888420105,4.97985315322876,1.88067626953125,4.147993087768555,0.625,3.7081358432769775,1.2683138847351074,2.8937647342681885,0.5551120042800903
42,33496,4.032364368438721,1.5525468587875366,3.2094314098358154,0.5985074639320374,3.939761161804199,1.4166921377182007,3.119614839553833,0.5842597484588623,5.243291854858398,1.9574439525604248,4.409154415130615,0.6616314053535461,3.912402868270874,1.39666748046875,3.092716693878174,0.5818568468093872,,,,,,,,,,,,,,,,
43,34275,,,,,,,,,,,,,,,,,3.9916884899139404,1.5555413961410522,3.1769909858703613,0.5823389291763306,3.6844027042388916,1.270908236503601,2.866361141204834,0.5429999828338623,5.219916820526123,1.9258465766906738,4.385973930358887,0.625,3.6313283443450928,1.2340002059936523,2.8132309913635254,0.5380350351333618
43,34275,3.9789419174194336,1.5228158235549927,3.16286039352417,0.5706467628479004,3.869208335876465,1.394423246383667,3.0528249740600586,0.5763534903526306,4.669747829437256,1.8088511228561401,3.8376641273498535,0.6193353533744812,3.847705841064453,1.3769152164459229,3.031522035598755,0.5762314200401306,,,,,,,,,,,,,,,,
44,35054,,,,,,,,,,,,,,,,,4.393434524536133,1.6803754568099976,3.5687382221221924,0.584725558757782,4.068799018859863,1.469180703163147,3.235264301300049,0.5509999990463257,5.47285270690918,1.9733117818832397,4.626503944396973,0.6111111044883728,4.0162129402160645,1.441504955291748,3.1820619106292725,0.5469061732292175
44,35054,3.9402496814727783,1.5026403665542603,3.1217689514160156,0.5865671634674072,3.8915963172912598,1.4033408164978027,3.0731751918792725,0.5817313194274902,4.87660551071167,1.8152681589126587,4.046219825744629,0.6586102843284607,3.8728199005126953,1.3884613513946533,3.054584264755249,0.5801736116409302,,,,,,,,,,,,,,,,
45,35833,,,,,,,,,,,,,,,,,4.101931571960449,1.6199465990066528,3.274688482284546,0.5465393662452698,3.8572075366973877,1.3690903186798096,3.031836748123169,0.5383999943733215,5.223138809204102,1.9468868970870972,4.380558013916016,0.6388888955116272,3.8126564025878906,1.3365534543991089,2.987733840942383,0.5360390543937683
45,35833,4.039275646209717,1.5361467599868774,3.219296455383301,0.6124377846717834,3.8596622943878174,1.3901408910751343,3.041036605834961,0.5787213444709778,4.9999542236328125,1.8773669004440308,4.170651435852051,0.6918429136276245,3.826949119567871,1.3699986934661865,3.0085976123809814,0.5740609765052795,,,,,,,,,,,,,,,,
46,36612,,,,,,,,,,,,,,,,,4.059325695037842,1.5337151288986206,3.2341148853302,0.6181384325027466,3.829603910446167,1.357433557510376,3.0040524005889893,0.5831999778747559,4.798299789428711,1.66440749168396,3.95542573928833,0.6944444179534912,3.7927894592285156,1.3361507654190063,2.9674813747406006,0.5781769752502441
46,36612,3.9785351753234863,1.519972324371338,3.1578328609466553,0.6014925241470337,3.893941640853882,1.3942103385925293,3.074871063232422,0.584139347076416,5.025887966156006,1.8565430641174316,4.196983337402344,0.7039275169372559,3.8698198795318604,1.3762344121932983,3.051034927368164,0.5808380842208862,,,,,,,,,,,,,,,,
47,37391,,,,,,,,,,,,,,,,,3.8531367778778076,1.4440425634384155,3.037548303604126,0.5465393662452698,3.876132011413574,1.3260111808776855,3.058103084564209,0.5473999977111816,5.494019031524658,2.0360617637634277,4.655470371246338,0.625,3.8524327278137207,1.3037043809890747,3.034506320953369,0.5462408661842346
47,37391,4.036996841430664,1.5243251323699951,3.214890718460083,0.5910447835922241,3.915053606033325,1.406761646270752,3.0951006412506104,0.5883934497833252,4.908239841461182,1.8429124355316162,4.076326847076416,0.6465256810188293,3.8896310329437256,1.3898993730545044,3.0700485706329346,0.5873051285743713,,,,,,,,,,,,,,,,
48,38170,,,,,,,,,,,,,,,,,4.177163124084473,1.641243815422058,3.35927414894104,0.5513126254081726,3.8572616577148438,1.3437082767486572,3.033651113510132,0.5442000031471252,6.261053085327148,2.2857494354248047,5.40945291519165,0.6388888955116272,3.789149045944214,1.3010176420211792,2.96545672416687,0.5420270562171936
48,38170,3.9832804203033447,1.5154107809066772,3.165708065032959,0.5815920233726501,3.8427343368530273,1.3800753355026245,3.025217056274414,0.574748158454895,4.886731147766113,1.8609635829925537,4.05720853805542,0.69486403465271,3.814915895462036,1.3609752655029297,2.9975790977478027,0.5723777413368225,,,,,,,,,,,,,,,,
49,38949,,,,,,,,,,,,,,,,,3.7192111015319824,1.4228287935256958,2.9008657932281494,0.5417661070823669,3.6618118286132812,1.2811884880065918,2.840757369995117,0.5320000052452087,5.461718559265137,2.071617841720581,4.629223823547363,0.6388888955116272,3.6277363300323486,1.255405068397522,2.806612491607666,0.5293856859207153
49,38949,4.008007049560547,1.5337389707565308,3.1859984397888184,0.5815920233726501,3.844766855239868,1.377798080444336,3.0236854553222656,0.5679656267166138,5.095245361328125,1.8524624109268188,4.26153039932251,0.69486403465271,3.811903476715088,1.3569542169570923,2.991086959838867,0.5648919343948364,,,,,,,,,,,,,,,,
50,39728,,,,,,,,,,,,,,,,,4.09262752532959,1.5834972858428955,3.2817418575286865,0.6062052249908447,3.7000691890716553,1.300880789756775,2.8865299224853516,0.5339999794960022,5.3908371925354,2.054154634475708,4.561087131500244,0.6388888955116272,3.636591911315918,1.262589931488037,2.8230652809143066,0.5256154537200928
50,39728,3.8438360691070557,1.4719882011413574,3.024333953857422,0.5671641826629639,3.859313488006592,1.3802456855773926,3.039140462875366,0.5743869543075562,5.128748416900635,1.932830572128296,4.30104923248291,0.7009063363075256,3.84207820892334,1.3639756441116333,3.0219578742980957,0.5731750726699829,,,,,,,,,,,,,,,,
51,40507,,,,,,,,,,,,,,,,,3.931583881378174,1.5410583019256592,3.1106820106506348,0.560859203338623,3.681166410446167,1.3460710048675537,2.8575637340545654,0.5332000255584717,5.884218215942383,2.1453731060028076,5.056378364562988,0.6805555820465088,3.6227171421051025,1.3151887655258179,2.798931360244751,0.528276801109314
51,40507,3.8358030319213867,1.4619168043136597,3.0159494876861572,0.560696542263031,3.8248448371887207,1.3608896732330322,3.004061222076416,0.5719789862632751,5.007747650146484,1.853318691253662,4.176055431365967,0.6767371892929077,3.8065271377563477,1.3446749448776245,2.9858174324035645,0.5714475512504578,,,,,,,,,,,,,,,,
52,41286,,,,,,,,,,,,,,,,,3.967456579208374,1.4949185848236084,3.145200729370117,0.5584725737571716,3.633934736251831,1.2524570226669312,2.8171215057373047,0.5306000113487244,5.198538303375244,1.9399778842926025,4.369185447692871,0.625,3.577958583831787,1.2189478874206543,2.761849880218506,0.5265025496482849
52,41286,3.841153621673584,1.4567303657531738,3.0222339630126953,0.5587064623832703,3.7748522758483887,1.3462811708450317,2.9555938243865967,0.5611429810523987,4.878135681152344,1.8099263906478882,4.047677516937256,0.69486403465271,3.7527754306793213,1.329649567604065,2.933648109436035,0.5593993663787842,,,,,,,,,,,,,,,,
53,42065,,,,,,,,,,,,,,,,,3.892517328262329,1.5071632862091064,3.08158016204834,0.5680190920829773,3.6579325199127197,1.2860356569290161,2.8456203937530518,0.5368000268936157,5.252985000610352,2.00927472114563,4.427771091461182,0.6944444179534912,3.610664129257202,1.2539383172988892,2.7984299659729004,0.5313816666603088
53,42065,4.0179314613342285,1.5166637897491455,3.1987431049346924,0.595522403717041,3.823857069015503,1.364356517791748,3.0068771839141846,0.5715374946594238,4.806652069091797,1.7667503356933594,3.9776721000671387,0.7039275169372559,3.792171001434326,1.344895601272583,2.9755613803863525,0.5674610137939453,,,,,,,,,,,,,,,,
54,42844,,,,,,,,,,,,,,,,,3.8917734622955322,1.4543542861938477,3.0777487754821777,0.5823389291763306,3.6358437538146973,1.2528257369995117,2.8214871883392334,0.5347999930381775,5.746922016143799,2.062000274658203,4.917221546173096,0.6666666865348816,3.578350782394409,1.2211778163909912,2.764209747314453,0.528276801109314
54,42844,3.9015815258026123,1.4856007099151611,3.0832557678222656,0.5631840825080872,3.775291681289673,1.350455403327942,2.959160566329956,0.5629891157150269,4.922091960906982,1.8335490226745605,4.094720840454102,0.7069486379623413,3.747236490249634,1.3313404321670532,2.9314613342285156,0.5608611106872559,,,,,,,,,,,,,,,,
55,43623,,,,,,,,,,,,,,,,,4.047609329223633,1.5427910089492798,3.223881721496582,0.5942720770835876,3.786900281906128,1.320102572441101,2.964909076690674,0.5321999788284302,5.267401695251465,1.9691567420959473,4.431004047393799,0.6527777910232544,3.73903226852417,1.2890446186065674,2.917433023452759,0.5245065689086914
55,43623,3.798175573348999,1.4532111883163452,2.9763033390045166,0.5567164421081543,3.75752329826355,1.3440561294555664,2.9377317428588867,0.5586146116256714,4.936276912689209,1.852455735206604,4.104820251464844,0.6918429136276245,3.7366223335266113,1.3268839120864868,2.9171862602233887,0.5568302869796753,,,,,,,,,,,,,,,,
56,44402,,,,,,,,,,,,,,,,,3.880844831466675,1.4843552112579346,3.0628457069396973,0.5465393662452698,3.669861316680908,1.2774759531021118,2.8514630794525146,0.5170000195503235,5.3040266036987305,1.9378918409347534,4.472966194152832,0.6388888955116272,3.6241614818573,1.2477059364318848,2.805927276611328,0.5123087167739868
56,44402,3.834852933883667,1.4557619094848633,3.014127731323242,0.5681592226028442,3.792900562286377,1.3489420413970947,2.97517728805542,0.568768322467804,4.8769636154174805,1.805526852607727,4.045920372009277,0.6737160086631775,3.7732770442962646,1.332737684249878,2.956012010574341,0.5672838687896729,,,,,,,,,,,,,,,,
57,45181,,,,,,,,,,,,,,,,,3.8520760536193848,1.4628723859786987,3.0251705646514893,0.5441527366638184,3.63226056098938,1.282257080078125,2.8121840953826904,0.5163999795913696,5.62519645690918,1.9833965301513672,4.795163154602051,0.6805555820465088,3.5800106525421143,1.2542775869369507,2.7607274055480957,0.5111998319625854
57,45181,3.7586874961853027,1.439371943473816,2.9372572898864746,0.5562189221382141,3.748234748840332,1.3369591236114502,2.9296107292175293,0.5570895075798035,4.859253883361816,1.8424280881881714,4.029987335205078,0.6314199566841125,3.7310147285461426,1.3204307556152344,2.912794589996338,0.556077241897583,,,,,,,,,,,,,,,,
58,45960,,,,,,,,,,,,,,,,,3.936068296432495,1.5152751207351685,3.118595838546753,0.5393794775009155,3.6402578353881836,1.2518043518066406,2.822186231613159,0.5139999985694885,5.198366165161133,1.9466512203216553,4.366774082183838,0.5972222089767456,3.5878889560699463,1.2162257432937622,2.7699782848358154,0.5103127360343933
58,45960,3.776400566101074,1.4451665878295898,2.9561872482299805,0.5582089424133301,3.7381057739257812,1.3348584175109863,2.919389247894287,0.5582132935523987,4.647267818450928,1.7635211944580078,3.813856363296509,0.6586102843284607,3.721364736557007,1.3187519311904907,2.9029970169067383,0.5567416548728943,,,,,,,,,,,,,,,,
59,46739,,,,,,,,,,,,,,,,,4.06986665725708,1.551360011100769,3.2453861236572266,0.5322195887565613,3.817161798477173,1.3242510557174683,2.9943432807922363,0.5234000086784363,5.810174942016602,2.135699510574341,4.97401762008667,0.625,3.761854648590088,1.2901898622512817,2.939404249191284,0.5209580659866333
59,46739,3.86430025100708,1.4521384239196777,3.044480800628662,0.5746268630027771,3.739018201828003,1.3280171155929565,2.9194788932800293,0.5592166185379028,4.783022880554199,1.8297325372695923,3.9522042274475098,0.6888217329978943,3.712555408477783,1.3096102476119995,2.8932101726531982,0.5559443831443787,,,,,,,,,,,,,,,,
60,47518,,,,,,,,,,,,,,,,,4.022357940673828,1.5670905113220215,3.2056381702423096,0.5489259958267212,3.651461362838745,1.2821153402328491,2.8329551219940186,0.5019999742507935,5.150374412536621,1.8532509803771973,4.316269397735596,0.7222222089767456,3.5930607318878174,1.2465139627456665,2.7746376991271973,0.49412286281585693
60,47518,3.716404438018799,1.4256551265716553,2.8955063819885254,0.5452736616134644,3.7215824127197266,1.31965172290802,2.902895450592041,0.5561664700508118,4.535871505737305,1.7843694686889648,3.7052161693573,0.616314172744751,3.7101080417633057,1.3034002780914307,2.8917877674102783,0.5562544465065002,,,,,,,,,,,,,,,,
61,48297,,,,,,,,,,,,,,,,,3.7013559341430664,1.4075595140457153,2.884943723678589,0.5489259958267212,3.611989736557007,1.2649542093276978,2.7928082942962646,0.5156000256538391,5.051118850708008,1.8569390773773193,4.219897270202637,0.6805555820465088,3.580706834793091,1.242249846458435,2.7614591121673584,0.5098691582679749
61,48297,3.870042085647583,1.4613803625106812,3.050476551055908,0.5646766424179077,3.72274112701416,1.3219877481460571,2.9037842750549316,0.5552032589912415,5.039374351501465,1.8228716850280762,4.209136009216309,0.7039275169372559,3.6903228759765625,1.3022339344024658,2.8715860843658447,0.5521792769432068,,,,,,,,,,,,,,,,
62,49076,,,,,,,,,,,,,,,,,3.8435513973236084,1.4620131254196167,3.0293309688568115,0.5704057216644287,3.729637861251831,1.3022394180297852,2.9128994941711426,0.5428000092506409,5.33314847946167,1.8434385061264038,4.50199556350708,0.7361111044883728,3.693448543548584,1.2787503004074097,2.8767056465148926,0.5371479392051697
62,49076,3.7679691314697266,1.4243310689926147,2.9499473571777344,0.5666666626930237,3.7248191833496094,1.3252944946289062,2.906353712081909,0.5570493936538696,4.944305419921875,1.8314191102981567,4.1149396896362305,0.6676737070083618,3.703094959259033,1.3090569972991943,2.884753465652466,0.5545712113380432,,,,,,,,,,,,,,,,
63,49855,,,,,,,,,,,,,,,,,3.7769088745117188,1.4344637393951416,2.9650931358337402,0.5704057216644287,3.631016731262207,1.2757092714309692,2.8144116401672363,0.5329999923706055,5.167543411254883,1.9527201652526855,4.336282730102539,0.6527777910232544,3.592923402786255,1.250145673751831,2.776109218597412,0.5276114344596863
63,49855,3.757166862487793,1.4428735971450806,2.9389336109161377,0.5368159413337708,3.675278902053833,1.3076331615447998,2.858065366744995,0.5478990077972412,4.734242916107178,1.7928227186203003,3.9041240215301514,0.6555891036987305,3.652463912963867,1.2884798049926758,2.83552885055542,0.5473068952560425,,,,,,,,,,,,,,,,
64,50634,,,,,,,,,,,,,,,,,3.874147891998291,1.498651146888733,3.058781623840332,0.553699254989624,3.610489845275879,1.275870680809021,2.793407678604126,0.5,5.148731231689453,1.9610543251037598,4.313497066497803,0.5972222089767456,3.5614264011383057,1.244227647781372,2.7444746494293213,0.49345752596855164
64,50634,3.7027158737182617,1.418865442276001,2.885423421859741,0.5482587218284607,3.6913647651672363,1.3162147998809814,2.8742218017578125,0.5485813021659851,4.4455461502075195,1.7218585014343262,3.618743896484375,0.6404833793640137,3.679293394088745,1.301127314567566,2.8623087406158447,0.5472626090049744,,,,,,,,,,,,,,,,
65,51413,,,,,,,,,,,,,,,,,3.7842907905578613,1.4745159149169922,2.964364528656006,0.5489259958267212,3.826939821243286,1.3264888525009155,3.002532958984375,0.5239999890327454,4.80168342590332,1.8290770053863525,3.9657816886901855,0.5694444179534912,3.8153393268585205,1.3047075271606445,2.990699052810669,0.5209580659866333
65,51413,3.7948219776153564,1.4312067031860352,2.977205753326416,0.5611940026283264,3.7060327529907227,1.3100918531417847,2.8879292011260986,0.5520728826522827,4.9050679206848145,1.844980239868164,4.077205181121826,0.6737160086631775,3.6805496215820312,1.2914656400680542,2.8625428676605225,0.5494773387908936,,,,,,,,,,,,,,,,
66,52192,,,,,,,,,,,,,,,,,3.8004252910614014,1.4263304471969604,2.99035906791687,0.5871121883392334,3.6033027172088623,1.2509881258010864,2.790384292602539,0.5325999855995178,5.248809337615967,1.9194532632827759,4.417370319366455,0.6944444179534912,3.558708429336548,1.2240203619003296,2.745821952819824,0.5249500870704651
66,52192,3.7675373554229736,1.4096201658248901,2.948533773422241,0.5487562417984009,3.6807591915130615,1.3019293546676636,2.862644910812378,0.5454910397529602,4.824846267700195,1.8066860437393188,3.9972782135009766,0.6767371892929077,3.656259298324585,1.2849398851394653,2.83836030960083,0.5432760715484619,,,,,,,,,,,,,,,,
67,52971,,,,,,,,,,,,,,,,,3.8227460384368896,1.4496631622314453,3.0050559043884277,0.560859203338623,3.6897640228271484,1.2780745029449463,2.871469736099243,0.5511999726295471,4.746698379516602,1.7968506813049316,3.9184560775756836,0.6805555820465088,3.6605284214019775,1.253845453262329,2.8423378467559814,0.5482368469238281
67,52971,3.681257724761963,1.3866021633148193,2.8597681522369385,0.5537313222885132,3.668041229248047,1.2955455780029297,2.8490867614746094,0.5482602119445801,4.587531089782715,1.7448935508728027,3.759326457977295,0.6676737070083618,3.6533823013305664,1.280849814414978,2.8347890377044678,0.5460222959518433,,,,,,,,,,,,,,,,
68,53750,,,,,,,,,,,,,,,,,3.856792688369751,1.5152902603149414,3.03623104095459,0.5250596404075623,3.6267144680023193,1.2746591567993164,2.806412696838379,0.5008000135421753,5.264850616455078,1.9619451761245728,4.428461074829102,0.5833333134651184,3.5791778564453125,1.2413235902786255,2.7591564655303955,0.4972277581691742
68,53750,3.767775535583496,1.4003701210021973,2.951046943664551,0.5686567425727844,3.6552748680114746,1.2949632406234741,2.8389804363250732,0.5536381006240845,4.535219192504883,1.7161005735397339,3.706188440322876,0.6012084484100342,3.632352828979492,1.2794039249420166,2.8162879943847656,0.5516034960746765,,,,,,,,,,,,,,,,
69,54529,,,,,,,,,,,,,,,,,4.052336692810059,1.5121759176254272,3.2334065437316895,0.5513126254081726,3.701772928237915,1.2601436376571655,2.877385377883911,0.506600022315979,5.125629425048828,1.84932279586792,4.292953014373779,0.5833333134651184,3.6464614868164062,1.2273154258728027,2.8216981887817383,0.5012198090553284
69,54529,3.738077163696289,1.407930850982666,2.9179940223693848,0.5457711219787598,3.6328723430633545,1.2877060174942017,2.813444137573242,0.5358189344406128,4.7927937507629395,1.750002384185791,3.9599649906158447,0.6767371892929077,3.6064975261688232,1.2702240943908691,2.787325143814087,0.5328667759895325,,,,,,,,,,,,,,,,
70,55308,,,,,,,,,,,,,,,,,3.9324862957000732,1.5339202880859375,3.1096596717834473,0.5274463295936584,3.6409823894500732,1.2839300632476807,2.820840835571289,0.5076000094413757,4.963476181030273,1.866881012916565,4.128759384155273,0.6388888955116272,3.592776298522949,1.2513909339904785,2.773116111755371,0.5036593675613403
70,55308,3.683993101119995,1.375932216644287,2.8669593334198,0.5537313222885132,3.655318260192871,1.2897697687149048,2.8388543128967285,0.5483404994010925,4.672430992126465,1.7313042879104614,3.8455066680908203,0.6495468020439148,3.637850761413574,1.2756258249282837,2.821593999862671,0.5463767051696777,,,,,,,,,,,,,,,,
71,56087,,,,,,,,,,,,,,,,,4.075095176696777,1.5601249933242798,3.2512402534484863,0.5322195887565613,3.7014317512512207,1.271340012550354,2.8764400482177734,0.5012000203132629,5.300949573516846,1.9733515977859497,4.45872688293457,0.5694444179534912,3.641167640686035,1.2332947254180908,2.816344738006592,0.4972277581691742
71,56087,3.695676326751709,1.4050993919372559,2.8778345584869385,0.5293532609939575,3.6434836387634277,1.2913602590560913,2.8257665634155273,0.5383874177932739,4.35090446472168,1.6623891592025757,3.5198731422424316,0.5891238451004028,3.62846302986145,1.2757939100265503,2.8109540939331055,0.538447916507721,,,,,,,,,,,,,,,,
72,56866,,,,,,,,,,,,,,,,,3.8150835037231445,1.4829049110412598,2.9905591011047363,0.5202863812446594,3.7547714710235596,1.298887848854065,2.931135892868042,0.5171999931335449,5.181094169616699,1.9091455936431885,4.343839645385742,0.7361111044883728,3.7263896465301514,1.2720433473587036,2.9030566215515137,0.5134176015853882
72,56866,3.7571182250976562,1.4123592376708984,2.93841814994812,0.5497512221336365,3.613856554031372,1.2761350870132446,2.796738624572754,0.5411967635154724,4.732356071472168,1.716551423072815,3.899454355239868,0.6827794313430786,3.5847034454345703,1.2575494050979614,2.7679574489593506,0.5383593440055847,,,,,,,,,,,,,,,,
73,57645,,,,,,,,,,,,,,,,,3.63826322555542,1.3597760200500488,2.8268136978149414,0.5322195887565613,3.5637948513031006,1.2232130765914917,2.7502987384796143,0.5098000168800354,4.813116073608398,1.7754571437835693,3.979109764099121,0.625,3.536925792694092,1.201704502105713,2.723567247390747,0.5058771371841431
73,57645,3.626980781555176,1.3869602680206299,2.8078196048736572,0.5308457612991333,3.602858304977417,1.2671339511871338,2.7849905490875244,0.5391499996185303,4.638309478759766,1.775978446006775,3.8103857040405273,0.6616314053535461,3.5855302810668945,1.249007225036621,2.767921209335327,0.5380935668945312,,,,,,,,,,,,,,,,
74,58424,,,,,,,,,,,,,,,,,4.118889331817627,1.541686773300171,3.294090509414673,0.5632458329200745,3.74908447265625,1.2855108976364136,2.9239561557769775,0.5044000148773193,5.179423809051514,1.9567369222640991,4.341220855712891,0.6666666865348816,3.691880464553833,1.2509875297546387,2.866931676864624,0.49634066224098206
74,58424,3.6162612438201904,1.3562712669372559,2.7975504398345947,0.544278621673584,3.59802508354187,1.2735742330551147,2.780050039291382,0.5340129137039185,4.666067123413086,1.7417993545532227,3.8376641273498535,0.6737160086631775,3.5807390213012695,1.2593472003936768,2.762988328933716,0.5310506820678711,,,,,,,,,,,,,,,,
75,59203,,,,,,,,,,,,,,,,,3.703918933868408,1.4492231607437134,2.884580135345459,0.49164676666259766,3.5486738681793213,1.2311447858810425,2.7296640872955322,0.48080000281333923,5.3594441413879395,1.98762047290802,4.5268120765686035,0.6111111044883728,3.5053350925445557,1.1988002061843872,2.686570882797241,0.4777112305164337
75,59203,3.6432785987854004,1.3615918159484863,2.8239264488220215,0.5447761416435242,3.593132257461548,1.2665351629257202,2.775594711303711,0.5335313081741333,4.528434753417969,1.740965723991394,3.696310520172119,0.6616314053535461,3.5749545097351074,1.251116156578064,2.7577900886535645,0.5306520462036133,,,,,,,,,,,,,,,,
76,59982,,,,,,,,,,,,,,,,,3.961263418197632,1.4570839405059814,3.1421568393707275,0.5632458329200745,3.681148052215576,1.2569037675857544,2.8589959144592285,0.5220000147819519,5.247331619262695,1.9918848276138306,4.415933609008789,0.6388888955116272,3.6301088333129883,1.2265652418136597,2.8078222274780273,0.5163007378578186
76,59982,3.67415714263916,1.3821038007736206,2.8558592796325684,0.5427860617637634,3.590672254562378,1.263635277748108,2.77388596534729,0.5386282205581665,4.642340183258057,1.731227159500122,3.811229944229126,0.69486403465271,3.5678226947784424,1.246232271194458,2.7513818740844727,0.5359674096107483,,,,,,,,,,,,,,,,
77,60761,,,,,,,,,,,,,,,,,4.129394054412842,1.5131422281265259,3.3082592487335205,0.5894988179206848,3.7047531604766846,1.2549813985824585,2.8837616443634033,0.5192000269889832,5.129752159118652,1.9331732988357544,4.295828819274902,0.6388888955116272,3.64253830909729,1.2201623916625977,2.8217670917510986,0.510756254196167
77,60761,3.6592812538146973,1.3803786039352417,2.8391661643981934,0.5318408012390137,3.5736896991729736,1.2606972455978394,2.755075216293335,0.5302805304527283,4.486634731292725,1.6414276361465454,3.6554312705993652,0.6858006119728088,3.552685499191284,1.2444589138031006,2.7343878746032715,0.5278614163398743,,,,,,,,,,,,,,,,
78,61540,,,,,,,,,,,,,,,,,3.967341661453247,1.4944443702697754,3.145879030227661,0.553699254989624,3.643613338470459,1.286577582359314,2.824820041656494,0.5059999823570251,5.458240032196045,1.9949665069580078,4.626397132873535,0.6527777910232544,3.584554433822632,1.2559502124786377,2.766218662261963,0.4992237687110901
78,61540,3.674959421157837,1.3752599954605103,2.8559279441833496,0.5358209013938904,3.5790388584136963,1.260224461555481,2.761162281036377,0.5364209413528442,4.5258402824401855,1.6798423528671265,3.6944472789764404,0.6495468020439148,3.5566208362579346,1.2438305616378784,2.739041566848755,0.5348157286643982,,,,,,,,,,,,,,,,
79,62319,,,,,,,,,,,,,,,,,3.8745481967926025,1.4778298139572144,3.054703712463379,0.560859203338623,3.7767691612243652,1.2779494524002075,2.9500412940979004,0.5009999871253967,5.54836368560791,1.9611573219299316,4.713818073272705,0.625,3.7393932342529297,1.248465657234192,2.9121522903442383,0.49345752596855164
79,62319,3.599086046218872,1.3402607440948486,2.779526948928833,0.5467661619186401,3.575279951095581,1.2662590742111206,2.7558250427246094,0.532889187335968,4.475942134857178,1.6942269802093506,3.645646810531616,0.6253776550292969,3.559952735900879,1.253395438194275,2.7406699657440186,0.5302976369857788,,,,,,,,,,,,,,,,
80,63098,,,,,,,,,,,,,,,,,4.040614604949951,1.5153783559799194,3.2177956104278564,0.5369928479194641,3.771869421005249,1.2741895914077759,2.9455313682556152,0.4878000020980835,5.4451212882995605,2.0934410095214844,4.6023664474487305,0.5972222089767456,3.7201786041259766,1.2386949062347412,2.8937745094299316,0.48148149251937866
80,63098,3.656059503555298,1.3651970624923706,2.839512825012207,0.5537313222885132,3.572896718978882,1.2514971494674683,2.7554268836975098,0.5295982956886292,4.389857292175293,1.6355608701705933,3.5593760013580322,0.6374622583389282,3.5535178184509277,1.235743761062622,2.7361536026000977,0.5258681774139404,,,,,,,,,,,,,,,,
81,63877,,,,,,,,,,,,,,,,,3.9642627239227295,1.5413916110992432,3.144681930541992,0.5226730108261108,3.684339761734009,1.2915807962417603,2.861372470855713,0.49219998717308044,5.9136271476745605,2.227649450302124,5.070481300354004,0.6388888955116272,3.622729778289795,1.2534199953079224,2.799771308898926,0.4870259463787079
81,63877,3.6347639560699463,1.3551565408706665,2.8166353702545166,0.5388059616088867,3.5674068927764893,1.25197172164917,2.7488090991973877,0.5314443707466125,4.46435546875,1.710443377494812,3.632465362548828,0.6495468020439148,3.5482563972473145,1.2360624074935913,2.7298147678375244,0.5290573835372925,,,,,,,,,,,,,,,,
82,64656,,,,,,,,,,,,,,,,,3.7000532150268555,1.4251105785369873,2.890263795852661,0.5226730108261108,3.554868459701538,1.2202857732772827,2.7418909072875977,0.49079999327659607,5.410394668579102,2.055896043777466,4.573384761810303,0.6527777910232544,3.5117483139038086,1.1879092454910278,2.698857307434082,0.4852517247200012
82,64656,3.5599193572998047,1.3215806484222412,2.7438011169433594,0.527860701084137,3.5178258419036865,1.2360069751739502,2.701305866241455,0.5239796042442322,4.308619022369385,1.6443653106689453,3.480181932449341,0.6404833793640137,3.5024852752685547,1.2224006652832031,2.686103343963623,0.5219259262084961,,,,,,,,,,,,,,,,
83,65435,,,,,,,,,,,,,,,,,3.7035109996795654,1.4246549606323242,2.885065793991089,0.5274463295936584,3.582306146621704,1.2148185968399048,2.7635560035705566,0.4973999857902527,5.42690372467041,2.0249416828155518,4.593401908874512,0.6805555820465088,3.54158878326416,1.1823829412460327,2.723046064376831,0.49168330430984497
83,65435,3.591813325881958,1.3416334390640259,2.774614095687866,0.5273631811141968,3.536151647567749,1.238322138786316,2.7192633152008057,0.5266284346580505,4.399832248687744,1.656187653541565,3.5704407691955566,0.6253776550292969,3.5185279846191406,1.222996711730957,2.7018566131591797,0.5251151919364929,,,,,,,,,,,,,,,,
84,66214,,,,,,,,,,,,,,,,,3.7279200553894043,1.385542869567871,2.918386459350586,0.5346062183380127,3.50264835357666,1.1880501508712769,2.689129590988159,0.5059999823570251,5.168928146362305,1.8803244829177856,4.341775894165039,0.6111111044883728,3.4551076889038086,1.158643364906311,2.641436815261841,0.501663327217102
